#nch:  1000 id=     1      E in detector (MeV)                                             
#      x          content      error    
  0.396450E+01 0.956000E+03 0.309192E+02
  0.397350E+01 0.449000E+03 0.211896E+02
  0.398250E+01 0.900000E+03 0.300000E+02
  0.399150E+01 0.450000E+02 0.670820E+01
  0.400050E+01 0.360000E+03 0.189737E+02
  0.400950E+01 0.423000E+03 0.205670E+02
  0.401850E+01 0.876000E+03 0.295973E+02
  0.402750E+01 0.599000E+03 0.244745E+02
  0.403650E+01 0.925000E+03 0.304138E+02
  0.404550E+01 0.932000E+03 0.305287E+02
  0.405450E+01 0.897000E+03 0.299500E+02
  0.406350E+01 0.871000E+03 0.295127E+02
  0.407250E+01 0.790000E+03 0.281069E+02
  0.408150E+01 0.404000E+03 0.200998E+02
  0.409050E+01 0.401000E+03 0.200250E+02
  0.409950E+01 0.190000E+03 0.137840E+02
  0.410850E+01 0.381000E+03 0.195192E+02
  0.411750E+01 0.564000E+03 0.237487E+02
  0.412650E+01 0.260000E+03 0.161245E+02
  0.413550E+01 0.759000E+03 0.275500E+02
  0.414450E+01 0.927000E+03 0.304467E+02
  0.415350E+01 0.581000E+03 0.241039E+02
  0.416250E+01 0.578000E+03 0.240416E+02
  0.417150E+01 0.410000E+03 0.202485E+02
  0.418050E+01 0.985000E+03 0.313847E+02
  0.418950E+01 0.157900E+04 0.397366E+02
  0.419850E+01 0.955000E+03 0.309031E+02
  0.420750E+01 0.519000E+03 0.227816E+02
  0.421650E+01 0.750000E+03 0.273861E+02
  0.422550E+01 0.400000E+03 0.200000E+02
  0.423450E+01 0.454000E+03 0.213073E+02
  0.424350E+01 0.104800E+04 0.323728E+02
  0.425250E+01 0.195000E+04 0.441588E+02
  0.426150E+01 0.130100E+04 0.360694E+02
  0.427050E+01 0.150600E+04 0.388072E+02
  0.427950E+01 0.862000E+03 0.293598E+02
  0.428850E+01 0.772000E+03 0.277849E+02
  0.429750E+01 0.113600E+04 0.337046E+02
  0.430650E+01 0.362000E+03 0.190263E+02
  0.431550E+01 0.183000E+03 0.135277E+02
  0.432450E+01 0.834000E+03 0.288791E+02
  0.433350E+01 0.127100E+04 0.356511E+02
  0.434250E+01 0.152900E+04 0.391024E+02
  0.435150E+01 0.835000E+03 0.288964E+02
  0.436050E+01 0.809000E+03 0.284429E+02
  0.436950E+01 0.119300E+04 0.345398E+02
  0.437850E+01 0.128200E+04 0.358050E+02
  0.438750E+01 0.153900E+04 0.392301E+02
  0.439650E+01 0.689000E+03 0.262488E+02
  0.440550E+01 0.150700E+04 0.388201E+02
  0.441450E+01 0.120700E+04 0.347419E+02
  0.442350E+01 0.765000E+03 0.276586E+02
  0.443250E+01 0.383000E+03 0.195704E+02
  0.444150E+01 0.771000E+03 0.277669E+02
  0.445050E+01 0.935000E+03 0.305778E+02
  0.445950E+01 0.834000E+03 0.288791E+02
  0.446850E+01 0.770000E+03 0.277489E+02
  0.447750E+01 0.121800E+04 0.348999E+02
  0.448650E+01 0.129500E+04 0.359861E+02
  0.449550E+01 0.100800E+04 0.317490E+02
  0.450450E+01 0.928000E+03 0.304631E+02
  0.451350E+01 0.137800E+04 0.371214E+02
  0.452250E+01 0.311000E+03 0.176352E+02
  0.453150E+01 0.116400E+04 0.341174E+02
  0.454050E+01 0.964000E+03 0.310483E+02
  0.454950E+01 0.966000E+03 0.310805E+02
  0.455850E+01 0.106200E+04 0.325883E+02
  0.456750E+01 0.184800E+04 0.429884E+02
  0.457650E+01 0.385100E+04 0.620564E+02
  0.458550E+01 0.116070E+05 0.107736E+03
  0.459450E+01 0.254900E+05 0.159656E+03
  0.460350E+01 0.282540E+05 0.168089E+03
  0.461250E+01 0.140560E+05 0.118558E+03
  0.462150E+01 0.450800E+04 0.671416E+02
  0.463050E+01 0.171800E+04 0.414488E+02
  0.463950E+01 0.176900E+04 0.420595E+02
  0.464850E+01 0.233300E+04 0.483011E+02
  0.465750E+01 0.202000E+04 0.449444E+02
  0.466650E+01 0.213300E+04 0.461844E+02
  0.467550E+01 0.340700E+04 0.583695E+02
  0.468450E+01 0.199300E+04 0.446430E+02
  0.469350E+01 0.266700E+04 0.516430E+02
  0.470250E+01 0.278300E+04 0.527541E+02
  0.471150E+01 0.359000E+04 0.599166E+02
  0.472050E+01 0.463400E+04 0.680735E+02
  0.472950E+01 0.638700E+04 0.799187E+02
  0.473850E+01 0.772200E+04 0.878749E+02
  0.474750E+01 0.141830E+05 0.119092E+03
  0.475650E+01 0.311920E+05 0.176613E+03
  0.476550E+01 0.100077E+06 0.316349E+03
  0.477450E+01 0.269289E+06 0.518931E+03
  0.478350E+01 0.460413E+06 0.678537E+03
  0.479250E+01 0.360279E+06 0.600232E+03
  0.480150E+01 0.120962E+06 0.347796E+03
  0.481050E+01 0.185460E+05 0.136184E+03
  0.481950E+01 0.213400E+04 0.461952E+02
  0.482850E+01 0.341000E+03 0.184662E+02
  0.483750E+01 0.421000E+03 0.205183E+02
  0.484650E+01 0.751000E+03 0.274044E+02
  0.485550E+01 0.744000E+03 0.272764E+02
  0.486450E+01 0.690000E+03 0.262679E+02
  0.487350E+01 0.878000E+03 0.296311E+02
  0.488250E+01 0.904000E+03 0.300666E+02
  0.489150E+01 0.540000E+03 0.232379E+02
  0.490050E+01 0.726000E+03 0.269444E+02
  0.490950E+01 0.817000E+03 0.285832E+02
  0.491850E+01 0.554000E+03 0.235372E+02
  0.492750E+01 0.125800E+04 0.354683E+02
  0.493650E+01 0.937000E+03 0.306105E+02
  0.494550E+01 0.268000E+03 0.163707E+02
  0.495450E+01 0.310000E+03 0.176068E+02
  0.496350E+01 0.777000E+03 0.278747E+02
