#nch:  1000 id=     1      E in detector (MeV)                                             
#      x          content      error    
  0.449550E+01 0.230400E+04 0.480000E+02
  0.450450E+01 0.192400E+04 0.438634E+02
  0.451350E+01 0.194200E+04 0.440681E+02
  0.452250E+01 0.210000E+04 0.458258E+02
  0.453150E+01 0.234800E+04 0.484562E+02
  0.454050E+01 0.270900E+04 0.520481E+02
  0.454950E+01 0.315700E+04 0.561872E+02
  0.455850E+01 0.358100E+04 0.598415E+02
  0.456750E+01 0.449000E+04 0.670075E+02
  0.457650E+01 0.640200E+04 0.800125E+02
  0.458550E+01 0.108220E+05 0.104029E+03
  0.459450E+01 0.220400E+05 0.148459E+03
  0.460350E+01 0.498140E+05 0.223191E+03
  0.461250E+01 0.107324E+06 0.327603E+03
  0.462150E+01 0.194130E+06 0.440602E+03
  0.463050E+01 0.278487E+06 0.527719E+03
  0.463950E+01 0.306966E+06 0.554045E+03
  0.464850E+01 0.258624E+06 0.508551E+03
  0.465750E+01 0.165184E+06 0.406428E+03
  0.466650E+01 0.790470E+05 0.281153E+03
  0.467550E+01 0.288290E+05 0.169791E+03
  0.468450E+01 0.846600E+04 0.920109E+02
  0.469350E+01 0.229500E+04 0.479062E+02
  0.470250E+01 0.956000E+03 0.309192E+02
  0.471150E+01 0.727000E+03 0.269629E+02
  0.472050E+01 0.634000E+03 0.251794E+02
  0.472950E+01 0.495000E+03 0.222486E+02
  0.473850E+01 0.439000E+03 0.209523E+02
  0.474750E+01 0.388000E+03 0.196977E+02
  0.475650E+01 0.414000E+03 0.203470E+02
  0.476550E+01 0.455000E+03 0.213307E+02
  0.477450E+01 0.575000E+03 0.239792E+02
  0.478350E+01 0.546000E+03 0.233666E+02
  0.479250E+01 0.488000E+03 0.220907E+02
  0.480150E+01 0.456000E+03 0.213542E+02
  0.481050E+01 0.583000E+03 0.241454E+02
  0.481950E+01 0.644000E+03 0.253772E+02
  0.482850E+01 0.761000E+03 0.275862E+02
  0.483750E+01 0.893000E+03 0.298831E+02
  0.484650E+01 0.879000E+03 0.296479E+02
  0.485550E+01 0.805000E+03 0.283725E+02
  0.486450E+01 0.730000E+03 0.270185E+02
  0.487350E+01 0.673000E+03 0.259422E+02
  0.488250E+01 0.613000E+03 0.247588E+02
  0.489150E+01 0.704000E+03 0.265330E+02
  0.490050E+01 0.633000E+03 0.251595E+02
  0.490950E+01 0.629000E+03 0.250799E+02
  0.491850E+01 0.515000E+03 0.226936E+02
  0.492750E+01 0.522000E+03 0.228473E+02
  0.493650E+01 0.622000E+03 0.249399E+02
  0.494550E+01 0.735000E+03 0.271109E+02
  0.495450E+01 0.798000E+03 0.282489E+02
  0.496350E+01 0.833000E+03 0.288617E+02
