#nch:  1000 id=     1      E in detector (MeV)                                             
#      x          content      error    
  0.207450E+01 0.490000E+02 0.700000E+01
  0.208350E+01 0.390000E+02 0.624500E+01
  0.209250E+01 0.350000E+02 0.591608E+01
  0.210150E+01 0.300000E+02 0.547723E+01
  0.211050E+01 0.320000E+02 0.565685E+01
  0.211950E+01 0.170000E+02 0.412311E+01
  0.212850E+01 0.200000E+02 0.447214E+01
  0.213750E+01 0.160000E+02 0.400000E+01
  0.214650E+01 0.110000E+02 0.331662E+01
  0.215550E+01 0.230000E+02 0.479583E+01
  0.216450E+01 0.210000E+02 0.458258E+01
  0.217350E+01 0.320000E+02 0.565685E+01
  0.218250E+01 0.350000E+02 0.591608E+01
  0.219150E+01 0.320000E+02 0.565685E+01
  0.220050E+01 0.250000E+02 0.500000E+01
  0.220950E+01 0.260000E+02 0.509902E+01
  0.221850E+01 0.250000E+02 0.500000E+01
  0.222750E+01 0.310000E+02 0.556776E+01
  0.223650E+01 0.290000E+02 0.538516E+01
  0.224550E+01 0.370000E+02 0.608276E+01
  0.225450E+01 0.270000E+02 0.519615E+01
  0.226350E+01 0.360000E+02 0.600000E+01
  0.227250E+01 0.330000E+02 0.574456E+01
  0.228150E+01 0.370000E+02 0.608276E+01
  0.229050E+01 0.320000E+02 0.565685E+01
  0.229950E+01 0.310000E+02 0.556776E+01
  0.230850E+01 0.250000E+02 0.500000E+01
  0.231750E+01 0.270000E+02 0.519615E+01
  0.232650E+01 0.210000E+02 0.458258E+01
  0.233550E+01 0.350000E+02 0.591608E+01
  0.234450E+01 0.240000E+02 0.489898E+01
  0.235350E+01 0.160000E+02 0.400000E+01
  0.236250E+01 0.220000E+02 0.469042E+01
  0.237150E+01 0.140000E+02 0.374166E+01
  0.238050E+01 0.190000E+02 0.435890E+01
  0.238950E+01 0.190000E+02 0.435890E+01
  0.239850E+01 0.180000E+02 0.424264E+01
  0.240750E+01 0.230000E+02 0.479583E+01
  0.241650E+01 0.340000E+02 0.583095E+01
  0.242550E+01 0.290000E+02 0.538516E+01
