#nch:  1000 id=     1      E in detector (MeV)                                             
#      x          content      error    
  0.441450E+01 0.200000E+01 0.141421E+01
  0.442350E+01 0.100000E+01 0.100000E+01
  0.443250E+01 0.100000E+01 0.100000E+01
  0.444150E+01 0.210000E+02 0.458258E+01
  0.445050E+01 0.745000E+03 0.272947E+02
  0.445950E+01 0.100000E+01 0.100000E+01
  0.446850E+01 0.100000E+01 0.100000E+01
  0.447750E+01 0.387000E+03 0.196723E+02
  0.448650E+01 0.332000E+03 0.182209E+02
  0.449550E+01 0.715000E+03 0.267395E+02
  0.450450E+01 0.400000E+01 0.200000E+01
  0.451350E+01 0.800000E+01 0.282843E+01
  0.452250E+01 0.784000E+03 0.280000E+02
  0.453150E+01 0.500000E+01 0.223607E+01
  0.454050E+01 0.831000E+03 0.288271E+02
  0.454950E+01 0.182900E+04 0.427668E+02
  0.455850E+01 0.379000E+03 0.194679E+02
  0.456750E+01 0.432000E+03 0.207846E+02
  0.457650E+01 0.400000E+03 0.200000E+02
  0.458550E+01 0.736000E+03 0.271293E+02
  0.459450E+01 0.100000E+02 0.316228E+01
  0.460350E+01 0.658000E+03 0.256515E+02
  0.461250E+01 0.854000E+03 0.292233E+02
  0.462150E+01 0.110000E+02 0.331662E+01
  0.463050E+01 0.135100E+04 0.367560E+02
  0.463950E+01 0.119000E+03 0.109087E+02
  0.464850E+01 0.750000E+03 0.273861E+02
  0.465750E+01 0.200000E+01 0.141421E+01
  0.466650E+01 0.658000E+03 0.256515E+02
  0.467550E+01 0.829000E+03 0.287924E+02
  0.468450E+01 0.630000E+03 0.250998E+02
  0.469350E+01 0.752000E+03 0.274226E+02
  0.470250E+01 0.754000E+03 0.274591E+02
  0.471150E+01 0.131000E+03 0.114455E+02
  0.472050E+01 0.370000E+02 0.608276E+01
  0.472950E+01 0.760000E+03 0.275681E+02
  0.473850E+01 0.100000E+01 0.100000E+01
  0.474750E+01 0.200000E+01 0.141421E+01
  0.475650E+01 0.240000E+02 0.489898E+01
  0.476550E+01 0.745000E+03 0.272947E+02
  0.477450E+01 0.773000E+03 0.278029E+02
  0.478350E+01 0.724000E+03 0.269072E+02
  0.479250E+01 0.728000E+03 0.269815E+02
  0.480150E+01 0.230000E+02 0.479583E+01
  0.481050E+01 0.200000E+01 0.141421E+01
  0.481950E+01 0.300000E+01 0.173205E+01
  0.482850E+01 0.400000E+02 0.632456E+01
  0.483750E+01 0.714000E+03 0.267208E+02
  0.484650E+01 0.500000E+01 0.223607E+01
  0.485550E+01 0.200000E+01 0.141421E+01
  0.486450E+01 0.200000E+01 0.141421E+01
  0.487350E+01 0.200000E+01 0.141421E+01
  0.488250E+01 0.200000E+02 0.447214E+01
  0.489150E+01 0.757000E+03 0.275136E+02
  0.490050E+01 0.270000E+02 0.519615E+01
  0.490950E+01 0.100000E+01 0.100000E+01
  0.491850E+01 0.430000E+02 0.655744E+01
  0.492750E+01 0.732000E+03 0.270555E+02
  0.493650E+01 0.745000E+03 0.272947E+02
  0.494550E+01 0.420000E+02 0.648074E+01
  0.495450E+01 0.671000E+03 0.259037E+02
  0.496350E+01 0.400000E+01 0.200000E+01
